Surface panels: 1000
        0.51745        0.4186         -0.03325      -0.196711
          0.539        0.4186          -0.0329       -0.19394
        0.56075        0.4186        -0.032325      -0.188917
       0.582575        0.4186         -0.03155      -0.184461
         0.6044        0.4186         -0.03055      -0.175393
       0.626125        0.4186        -0.029325      -0.160824
       0.647675        0.4186        -0.027925      -0.141974
       0.668975        0.4186        -0.026425      -0.126325
       0.689925        0.4186        -0.024825      -0.109767
       0.710425        0.4186         -0.02315      -0.092822
         0.7304        0.4186        -0.021425     -0.0755508
       0.749775        0.4186        -0.019675     -0.0580509
        0.76845        0.4186         -0.01795      -0.044475
       0.786375        0.4186         -0.01625     -0.0335918
       0.803475        0.4186        -0.014525     -0.0163311
       0.819625        0.4186        -0.012825    0.000372419
         0.8348        0.4186        -0.011175       0.016122
        0.84895        0.4186         -0.00955      0.0360934
          0.862        0.4186        -0.007975      0.0597396
       0.873925        0.4186        -0.006475      0.0853739
        0.88465        0.4186        -0.005075       0.116117
       0.894125        0.4186        -0.003825       0.145338
        0.90235        0.4186         -0.00275       0.173815
       0.909225        0.4186         -0.00185       0.204712
       0.914725        0.4186        -0.001125       0.244896
         0.9189        0.4186          -0.0006        0.27512
       0.921725        0.4186         -0.00025       0.323962
        0.92315        0.4186           -5e-05       0.359502
        0.95675        0.5382            5e-05       0.366453
         0.9554        0.5382         0.000225       0.334328
        0.95275        0.5382         0.000575       0.281458
         0.9488        0.5382         0.001075       0.237765
        0.94355        0.5382          0.00175        0.20981
       0.937025        0.5382         0.002625       0.169412
        0.92925        0.5382          0.00365       0.137636
        0.92025        0.5382         0.004825       0.107654
         0.9101        0.5382         0.006125      0.0788494
         0.8988        0.5382          0.00755      0.0505404
       0.886425        0.5382         0.009075      0.0192051
          0.873        0.5382         0.010625    -0.00545842
         0.8586        0.5382         0.012175     -0.0219404
         0.8433        0.5382         0.013775     -0.0408857
         0.8271        0.5382         0.015425     -0.0643973
       0.810125        0.5382          0.01705     -0.0824875
         0.7924        0.5382         0.018675     -0.0992854
       0.774025        0.5382           0.0203      -0.118919
         0.7551        0.5382         0.021925       -0.14033
       0.735675        0.5382         0.023525      -0.165752
       0.715825        0.5382          0.02505      -0.189418
       0.695625        0.5382         0.026475      -0.213805
       0.675175        0.5382         0.027775      -0.236419
       0.654575        0.5382          0.02895      -0.262104
         0.6339        0.5382         0.029925      -0.284386
       0.613225        0.5382          0.03065       -0.29705
         0.5926        0.5382           0.0312      -0.313187
        0.57215        0.5382         0.031525       -0.32812
       0.551975        0.5382         0.031575      -0.330122
       0.532125        0.5382          0.03145      -0.335927
       0.512675        0.5382          0.03115      -0.339638
        0.49375        0.5382           0.0307      -0.343773
         0.4754        0.5382           0.0301      -0.347553
       0.457675        0.5382         0.029375      -0.355062
         0.4407        0.5382         0.028525      -0.362608
       0.424525        0.5382          0.02755      -0.369017
         0.4092        0.5382         0.026475      -0.376607
       0.394775        0.5382           0.0253      -0.386938
        0.38135        0.5382         0.024025      -0.395898
       0.368975        0.5382         0.022675      -0.411945
       0.357675        0.5382         0.021275      -0.435383
       0.347525        0.5382          0.01985       -0.48155
        0.33855        0.5382         0.018425      -0.584519
       0.330775        0.5382         0.016825      -0.735187
        0.32425        0.5382          0.01475      -0.809972
          0.319        0.5382         0.012075      -0.720665
       0.315025        0.5382           0.0089      -0.462541
       0.312375        0.5382           0.0054     -0.0162672
       0.311075        0.5382          0.00195       0.471823
        0.31075        0.5382          0.00015         0.6797
        0.31075        0.5382         -0.00015       0.664826
       0.311075        0.5382         -0.00195       0.788375
       0.312375        0.5382          -0.0054       0.736199
       0.315025        0.5382          -0.0089       0.447877
          0.319        0.5382        -0.012075       0.151099
        0.32425        0.5382         -0.01475     -0.0459557
       0.330775        0.5382        -0.016825      -0.106227
        0.33855        0.5382        -0.018425      -0.075068
       0.347525        0.5382         -0.01985     -0.0512566
       0.357675        0.5382        -0.021275     -0.0545964
       0.368975        0.5382        -0.022675      -0.069223
        0.38135        0.5382        -0.024025     -0.0825588
       0.394775        0.5382          -0.0253     -0.0991742
         0.4092        0.5382        -0.026475      -0.111135
       0.424525        0.5382         -0.02755      -0.124474
         0.4407        0.5382        -0.028525      -0.136007
       0.457675        0.5382        -0.029375      -0.147006
         0.4754        0.5382          -0.0301      -0.155557
        0.49375        0.5382          -0.0307      -0.165699
       0.512675        0.5382         -0.03115      -0.173687
       0.532125        0.5382         -0.03145      -0.182096
       0.551975        0.5382        -0.031575      -0.187813
        0.57215        0.5382        -0.031525      -0.196269
         0.5926        0.5382          -0.0312      -0.193334
       0.613225        0.5382         -0.03065      -0.187221
         0.6339        0.5382        -0.029925      -0.184374
       0.654575        0.5382         -0.02895      -0.171396
       0.675175        0.5382        -0.027775       -0.15451
       0.695625        0.5382        -0.026475      -0.139903
       0.715825        0.5382         -0.02505      -0.123593
       0.735675        0.5382        -0.023525      -0.106554
         0.7551        0.5382        -0.021925     -0.0877699
       0.774025        0.5382          -0.0203     -0.0716327
         0.7924        0.5382        -0.018675     -0.0576163
       0.810125        0.5382         -0.01705     -0.0450215
         0.8271        0.5382        -0.015425     -0.0314654
         0.8433        0.5382        -0.013775     -0.0121675
         0.8586        0.5382        -0.012175      0.0033718
          0.873        0.5382        -0.010625       0.016253
       0.886425        0.5382        -0.009075      0.0372487
         0.8988        0.5382         -0.00755      0.0655698
         0.9101        0.5382        -0.006125      0.0914786
        0.92025        0.5382        -0.004825       0.117309
        0.92925        0.5382         -0.00365       0.145005
       0.937025        0.5382        -0.002625       0.174524
        0.94355        0.5382         -0.00175       0.211888
         0.9488        0.5382        -0.001075       0.239071
        0.95275        0.5382        -0.000575       0.278909
         0.9554        0.5382        -0.000225       0.331623
        0.95675        0.5382           -5e-05        0.36013
       0.990325        0.6578            5e-05        0.366243
       0.989075        0.6578           0.0002        0.337564
         0.9866        0.6578         0.000525        0.294505
        0.98285        0.6578         0.001025        0.237241
        0.97785        0.6578         0.001675        0.205994
         0.9717        0.6578         0.002475         0.17126
       0.964375        0.6578         0.003425         0.14452
       0.955875        0.6578          0.00455        0.110954
       0.946275        0.6578           0.0058       0.0789029
         0.9356        0.6578          0.00715       0.0499466
         0.9239        0.6578         0.008575       0.0216146
         0.9112        0.6578         0.010025    -0.000224717
         0.8976        0.6578           0.0115      -0.0177028
       0.883125        0.6578         0.013025      -0.0385404
       0.867825        0.6578         0.014575      -0.0592108
       0.851775        0.6578         0.016125      -0.0781628
       0.835025        0.6578         0.017675      -0.0970896
       0.817675        0.6578           0.0192       -0.115041
       0.799775        0.6578         0.020725       -0.135005
       0.781425        0.6578         0.022225       -0.159092
       0.762675        0.6578         0.023675       -0.183682
       0.743575        0.6578         0.025025        -0.20864
        0.72425        0.6578          0.02625       -0.229988
       0.704775        0.6578         0.027375       -0.259008
       0.685225        0.6578           0.0283       -0.283294
       0.665675        0.6578         0.028975       -0.295801
       0.646175        0.6578         0.029475        -0.30958
        0.62685        0.6578         0.029775       -0.323481
       0.607775        0.6578          0.02985        -0.32904
       0.589025        0.6578          0.02975       -0.337064
        0.57065        0.6578          0.02945       -0.339531
        0.55275        0.6578            0.029       -0.341749
         0.5354        0.6578         0.028425       -0.345842
        0.51865        0.6578          0.02775       -0.355779
       0.502625        0.6578          0.02695         -0.3647
        0.48735        0.6578         0.026025       -0.371992
        0.47285        0.6578         0.025025        -0.38707
       0.459225        0.6578         0.023925       -0.402534
        0.44655        0.6578         0.022725       -0.416938
       0.434825        0.6578          0.02145       -0.436257
        0.42415        0.6578         0.020125       -0.459717
       0.414575        0.6578         0.018775       -0.499034
       0.406075        0.6578           0.0174       -0.585461
       0.398725        0.6578         0.015875       -0.719029
        0.39255        0.6578          0.01395       -0.821357
         0.3876        0.6578         0.011425       -0.703636
        0.38385        0.6578           0.0084       -0.450616
       0.381325        0.6578           0.0051      -0.0136567
         0.3801        0.6578          0.00185        0.476161
         0.3798        0.6578          0.00015        0.685381
         0.3798        0.6578         -0.00015        0.672527
         0.3801        0.6578         -0.00185        0.796514
       0.381325        0.6578          -0.0051        0.754452
        0.38385        0.6578          -0.0084        0.473145
         0.3876        0.6578        -0.011425        0.186436
        0.39255        0.6578         -0.01395      -0.0324389
       0.398725        0.6578        -0.015875      -0.0763009
       0.406075        0.6578          -0.0174      -0.0579069
       0.414575        0.6578        -0.018775      -0.0465115
        0.42415        0.6578        -0.020125      -0.0560025
       0.434825        0.6578         -0.02145      -0.0725527
        0.44655        0.6578        -0.022725      -0.0879863
       0.459225        0.6578        -0.023925        -0.10417
        0.47285        0.6578        -0.025025       -0.116336
        0.48735        0.6578        -0.026025       -0.124927
       0.502625        0.6578         -0.02695       -0.136881
        0.51865        0.6578         -0.02775       -0.147216
         0.5354        0.6578        -0.028425       -0.153224
        0.55275        0.6578           -0.029       -0.163558
        0.57065        0.6578         -0.02945       -0.174289
       0.589025        0.6578         -0.02975       -0.184303
       0.607775        0.6578         -0.02985       -0.188542
        0.62685        0.6578        -0.029775       -0.193887
       0.646175        0.6578        -0.029475       -0.191706
       0.665675        0.6578        -0.028975       -0.187788
       0.685225        0.6578          -0.0283       -0.185425
       0.704775        0.6578        -0.027375       -0.171298
        0.72425        0.6578         -0.02625       -0.152005
       0.743575        0.6578        -0.025025       -0.138258
       0.762675        0.6578        -0.023675       -0.121636
       0.781425        0.6578        -0.022225       -0.103418
       0.799775        0.6578        -0.020725      -0.0859354
       0.817675        0.6578          -0.0192      -0.0708211
       0.835025        0.6578        -0.017675      -0.0580682
       0.851775        0.6578        -0.016125      -0.0435164
